"code","stage1","stage2","stage3","x","y","lonD","lonM","lonS","latD","latM","latS"
"4413152000","충청남도","천안시동남구","문성동","63","110","127","9","15.32","36","48","40.85"
"4413153000","충청남도","천안시동남구","원성1동","63","110","127","9","54.0","36","48","32.1"
"4413154000","충청남도","천안시동남구","원성2동","63","110","127","9","46.71","36","47","54.85"
"4413155000","충청남도","천안시동남구","봉명동","63","110","127","8","29.59","36","48","10.42"
"4413156000","충청남도","천안시동남구","일봉동","63","110","127","8","38.55","36","47","53.2"
"4413157000","충청남도","천안시동남구","신방동","63","110","127","7","20.52","36","47","6.54"
"4413158000","충청남도","천안시동남구","청룡동","63","110","127","9","36.88","36","47","33.73"
"4413159000","충청남도","천안시동남구","신안동","63","110","127","9","34.96","36","48","56.01"
"4413300000","충청남도","천안시서북구","","63","112","127","9","25.91","36","52","32.01"
"4413325000","충청남도","천안시서북구","성환읍","63","113","127","8","11.28","36","54","55.45"
"4413325300","충청남도","천안시서북구","성거읍","64","112","127","12","4.28","36","52","30.48"
"4413325600","충청남도","천안시서북구","직산읍","63","112","127","9","9.59","36","52","32.97"
"4413331000","충청남도","천안시서북구","입장면","64","113","127","13","24.67","36","54","35.92"
"4413351000","충청남도","천안시서북구","성정1동","63","110","127","8","42.23","36","48","43.85"
"4413352000","충청남도","천안시서북구","성정2동","63","111","127","8","22.15","36","49","14.8"
"4413353000","충청남도","천안시서북구","쌍용1동","63","110","127","7","57.44","36","48","4.14"
"4413354000","충청남도","천안시서북구","쌍용2동","63","110","127","7","31.03","36","47","36.16"
"4413355000","충청남도","천안시서북구","쌍용3동","63","110","127","7","16.55","36","48","0.1"
"4413356000","충청남도","천안시서북구","백석동","62","110","127","7","3.28","36","49","0.64"
"4413356600","충청남도","천안시서북구","불당1동","62","110","127","6","49.37883","36","48","21.35901"
"4413356700","충청남도","천안시서북구","불당2동","62","110","127","6","31.32317","36","49","2.25838"
"4413358000","충청남도","천안시서북구","부성1동","63","111","127","9","8.04","36","50","33.92"
"4413359000","충청남도","천안시서북구","부성2동","63","111","127","8","16.51","36","50","14.41"
"4415000000","충청남도","공주시","","63","102","127","7","16.03","36","26","37.01"
"4415025000","충청남도","공주시","유구읍","60","105","126","57","9.15","36","32","59.73"
"4415031000","충청남도","공주시","이인면","62","101","127","3","55.28","36","21","32.52"
"4415032000","충청남도","공주시","탄천면","61","100","127","1","56.2","36","19","37.58"
"4415033000","충청남도","공주시","계룡면","63","100","127","8","37.55","36","21","26.57"
"4415034000","충청남도","공주시","반포면","65","101","127","15","8.4","36","23","38.32"
"4415036000","충청남도","공주시","의당면","63","104","127","8","36.2","36","29","47.77"
"4415037000","충청남도","공주시","정안면","63","106","127","7","20.52","36","36","20.89"
"4415038000","충청남도","공주시","우성면","61","103","127","3","6.79","36","28","4.83"
"4415039000","충청남도","공주시","사곡면","61","104","127","1","39.0","36","29","57.39"
"4415040000","충청남도","공주시","신풍면","60","104","126","57","27.59","36","30","42.42"
"4415051000","충청남도","공주시","중학동","63","102","127","7","26.23","36","26","58.42"
"4415054000","충청남도","공주시","웅진동","63","103","127","7","19.67","36","27","20.57"
"4415055000","충청남도","공주시","금학동","63","102","127","7","17.4","36","26","9.29"
"4415056000","충청남도","공주시","옥룡동","63","103","127","8","21.79","36","27","16.39"
"4415057000","충청남도","공주시","신관동","63","103","127","8","5.2","36","28","9.54"
"4415059000","충청남도","공주시","월송동","63","103","127","9","17.87","36","28","16.78"
"4418000000","충청남도","보령시","","54","100","126","36","53.59","36","19","50.07"
"4418025000","충청남도","보령시","웅천읍","54","98","126","36","11.71","36","13","43.61"
"4418031000","충청남도","보령시","주포면","53","102","126","35","24.03","36","24","43.89"
"4418032000","충청남도","보령시","오천면","52","102","126","31","28.47","36","26","7.73"
"4418032800","충청남도","보령시","원산도출장소","51","101","126","26","59.14572","36","21","48.04812"
"4418033000","충청남도","보령시","천북면","52","103","126","31","45.59","36","28","33.01"
"4418034000","충청남도","보령시","청소면","53","102","126","35","29.52","36","26","33.2"
"4418035000","충청남도","보령시","청라면","55","101","126","40","32.44","36","23","15.14"
"4418036000","충청남도","보령시","남포면","54","99","126","36","25.32","36","18","6.03"
"4418038000","충청남도","보령시","주산면","54","97","126","38","1.71","36","11","43.52"
"4418039000","충청남도","보령시","미산면","55","97","126","40","42.52","36","12","27.25"
"4418040000","충청남도","보령시","성주면","54","100","126","39","12.28","36","19","59.0"
"4418041000","충청남도","보령시","주교면","53","101","126","34","16.76","36","23","16.63"
"4418051500","충청남도","보령시","대천1동","53","100","126","35","56.35","36","20","56.41"
"4418052500","충청남도","보령시","대천2동","53","100","126","35","30.67","36","21","1.14"
"4418053500","충청남도","보령시","대천3동","54","100","126","36","27.52","36","21","6.25"
"4418054500","충청남도","보령시","대천4동","54","100","126","36","10.55","36","20","15.16"
"4418056500","충청남도","보령시","대천5동","52","99","126","30","50.4","36","18","44.0"
"4420000000","충청남도","아산시","","60","110","127","0","16.71","36","47","13.58"
"4420025000","충청남도","아산시","염치읍","60","110","126","58","42.88","36","48","50.07"
"4420025300","충청남도","아산시","배방읍","62","110","0","0","0.0","0","0","0.0"
"4420031000","충청남도","아산시","송악면","61","109","127","0","40.08","36","43","43.85"
"4420033000","충청남도","아산시","탕정면","61","110","127","3","13.76","36","47","51.23"
"4420035000","충청남도","아산시","음봉면","61","111","127","0","52.11","36","50","48.69"
"4420036000","충청남도","아산시","둔포면","61","113","127","2","23.47","36","55","36.69"
"4420037000","충청남도","아산시","영인면","60","111","126","57","24.32","36","51","12.79"
"4420038000","충청남도","아산시","인주면","58","111","126","53","12.4","36","51","58.02"
"4420039000","충청남도","아산시","선장면","58","110","126","51","48.0","36","47","18.25"
"4420040000","충청남도","아산시","도고면","58","109","126","52","46.67","36","45","16.79"
"4420041000","충청남도","아산시","신창면","59","110","126","56","17.59","36","48","2.88"
"4420057000","충청남도","아산시","온양1동","60","110","127","0","5.67","36","47","3.26"
"4420058000","충청남도","아산시","온양2동","60","110","127","0","19.67","36","46","31.88"
"4420059000","충청남도","아산시","온양3동","61","110","127","0","54.71","36","47","5.0"
"4420060000","충청남도","아산시","온양4동","60","110","126","59","10.84","36","47","8.39"
"4420061000","충청남도","아산시","온양5동","60","109","126","59","53.88","36","46","21.22"
"4420062000","충청남도","아산시","온양6동","61","109","127","1","3.91","36","45","29.08"
"4421000000","충청남도","서산시","","51","110","126","27","7.79","36","46","55.55"
"4421025000","충청남도","서산시","대산읍","51","113","126","26","10.96","36","56","12.35"
"4421031000","충청남도","서산시","인지면","50","109","126","25","39.52","36","45","0.33"
"4421032000","충청남도","서산시","부석면","50","108","126","23","44.0","36","42","43.41"
"4421033000","충청남도","서산시","팔봉면","49","110","126","21","6.84","36","48","32.52"
"4421034000","충청남도","서산시","지곡면","51","111","126","26","20.32","36","51","38.32"
"4421036000","충청남도","서산시","성연면","51","111","126","27","46.88","36","50","10.51"
"4421037000","충청남도","서산시","음암면","52","110","126","31","12.0","36","47","49.66"
"4421038000","충청남도","서산시","운산면","53","110","126","34","57.64","36","48","28.26"
"4421039000","충청남도","서산시","해미면","53","108","126","32","49.11","36","42","39.02"
"4421040000","충청남도","서산시","고북면","52","107","126","32","8.11","36","39","51.04"
"4421051000","충청남도","서산시","부춘동","51","110","126","27","0.79","36","46","59.54"
"4421052500","충청남도","서산시","동문1동","51","110","126","27","40.32","36","47","13.29"
"4421053500","충청남도","서산시","동문2동","51","110","126","27","42.88","36","46","40.6"
"4421054000","충청남도","서산시","수석동","51","109","126","28","9.64","36","46","6.39"
"4421055000","충청남도","서산시","석남동","51","109","126","27","21.64","36","45","46.72"
"4423000000","충청남도","논산시","","62","97","127","6","3.28","36","11","3.13"
"4423025000","충청남도","논산시","강경읍","61","96","127","1","11.84","36","9","18.36"
"4423025300","충청남도","논산시","연무읍","62","95","127","6","4.0","36","7","19.99"
"4423031000","충청남도","논산시","성동면","61","97","127","2","8.91","36","12","2.08"
"4423032000","충청남도","논산시","광석면","62","98","127","4","55.35","36","14","23.88"
"4423033000","충청남도","논산시","노성면","63","99","127","7","56.64","36","16","30.74"
"4423034000","충청남도","논산시","상월면","63","99","127","8","35.67","36","17","33.42"
"4423035000","충청남도","논산시","부적면","63","97","127","7","48.67","36","12","47.33"
"4423036000","충청남도","논산시","연산면","64","97","127","12","9.96","36","12","37.83"
"4423038000","충청남도","논산시","벌곡면","65","97","127","16","1.11","36","12","10.91"
"4423039000","충청남도","논산시","양촌면","65","96","127","14","5.28","36","8","8.08"
"4423040000","충청남도","논산시","가야곡면","63","96","127","9","39.67","36","8","2.02"
"4423041000","충청남도","논산시","은진면","62","96","127","6","32.67","36","9","52.11"
"4423042000","충청남도","논산시","채운면","62","96","127","3","53.67","36","10","13.82"
"4423051000","충청남도","논산시","취암동","62","97","127","5","21.15","36","11","46.85"
"4423052000","충청남도","논산시","부창동","62","97","127","5","2.0","36","11","59.5"
"4425000000","충청남도","계룡시","","65","99","127","15","3.35","36","16","18.61"
"4425031000","충청남도","계룡시","두마면","65","98","127","16","29.64","36","15","50.46"
"4425031500","충청남도","계룡시","엄사면","65","99","127","14","31.35","36","17","8.27"
"4425033000","충청남도","계룡시","신도안면","65","99","0","0","0.0","0","0","0.0"
